# cena  0: banco 05, lista 6BED, 8 caixas, 146 bytes JP, faixa 40A0-4128, 0 caixas identicas ao JP
 8	0D	03	74A0	13	おああああああ…！！！！	eaaaaaa.!!!!
 8	0E	03	74AD	39	…くっ……|おまたせしましたね…<FB>さあて…だい２かいせんと|いきましょうか…	ugh..|sorry 2 wt<FB>now.. round2|lets go.
 8	0F	03	74D4	11	バ…バケモノめ……！	monster..!
 8	10	03	74DF	94	なぜあんなチビにあれほどの|せんとうりょくが…<FB>そうか！！|あのチビはサイヤじん…！！<FB>…？…|…ラディッツのこか…！|どこかおもかげがある…<FB>サイヤじんのちはたやさねば|いけませんね…	why a runt   |has such <FB>i see|that runt is <FB>..?|raditz kid?|i see it nw<FB>saiyan blood |must en
 8	11	03	753D	67	ようし…！<FB>ころすまえに|しよりもおそろしい<FB>きゅうきょくのパワーという|ものを|ごらんにいれましょう<FB>わたくしのしんのすがたを！！	right<FB>b4 i k|ill show <FB>the ultimate |pwr|u ever saw<FB>my true form!!
 8	12	03	7580	13	うおおおおお…！！！！！	ceeeee.!!!!!
 8	13	03	758D	51	どうしたのですかみなさん|いいのですよ<FB>４にんがかりで|どんどんひきょうなてを|つかってもらっても！	whats wrong |its ok<FB>all 4 o|u can use  |dirty trik
 8	14	03	75C0	9	な…なめやがって	dont mok
 8	15	03	75C9	22	おまえなんか！|ボクがやっつけてやる！！！	u fiend|ill take u on
 8	16	03	75DF	27	これはこれは|たのしみなおことば|きたいしてますよ…	oh my |nice word|i expect 
 8	17	03	75FA	36	あ…|あれがフリーザのしょうたいか<FB>ちいさくなって|さっぱりしちまって	ah|is that freeza<FB>so smal|n simple 
 8	18	03	761E	36	が…|がいけんだけで|じつりょくをはんだんするな|といういいみほんだ…	so|looks r|no way 2 judg|true power
 8	19	03	7642	36	ち…ちくしょう…|とてもじゃないがおまえたちを|たすけられそうもない…	damn it |i cant save u |all it seem
 8	1A	03	7666	33	やくそくでしたよね|じごくいじょうのきょうふを|みせてあげますよ	i promisd|terror worse |than hel
 8	1B	03	7687	21	うごきもこうげきも…|み…みえなかった…	his moves |unseen.. 
 8	1C	03	769C	25	つまらん…|たたかうきがまるでないみたい|だね…	dull.|u dont want 2 |fit
 8	1D	03	76B5	23	ちょっとはやいけど|とどめをさしちゃおうか！	bit early|but ill end 
 8	1E	03	76CC	11	くっ|くそーっ！！！	ug|damn!!!
 8	1F	03	76D7	55	おめえたちにころされた|サイヤじんのためにも<FB>そしてナメックせいじんたちの|ためにも<FB>おめえをぶったおす！！	4 saiyans u|u killed n<FB>4 the namekian|too <FB>ill beat u!
 8	20	03	770E	9	くだらないことを	how sily
 8	21	03	7717	11	ここまでやるとはね…	u came far
 8	22	03	7722	62	ボクにホコリをつけたのは|おやいがいではキミがはじめて|だよ<FB>うまれてはじめてかもしれない|な|こんなにわくわくするのは…	ur the first|but my dad 2  |on<FB>dirt on me may|b|1st time im  
 8	23	03	7760	30	まいったなー|すこしくらいは|こたえるとおもったんだけど…	oh my |i thout|that would hrt
 8	24	03	777E	26	どうした|キミがそれくらいで|まいるわけないからね	well|u wont fl|4 just tht
 8	25	03	7798	16	どうしたんだよ|ごくうのやつ…	whats u|w goku.
 8	26	03	77A8	32	だ　だいじょうぶ|おとうさんのきは|ぜんぜんへっていません…！	its ok  |dads ki |is not down  
 8	27	03	77C8	29	あのヤロウとんでもねえ|つよさだ…|さーてどうすっかな…	that guy is|stron|now what..
 8	28	03	77E5	63	おもっていたよりずっとつよい|ようだね<FB>ちょっとおどろいたよ|ギニューたいちょうの|うえをいくヤツがこのよにいた|なんてね…	stronger than |thot<FB>im surprsd|someone ab|captain ginyu |here.
 8	29	03	7824	12	でもボクにはかなわない	u cant win 
 8	2A	03	7830	16	…かもな…|でもわかんねーぞー	maybe|who nos! 
 8	2B	03	7840	5	わかるよ	isee
 8	2C	03	7845	31	キミはつよいよ|まさにきょういてきといっても|いいほどだね…	ur strg|truly a threat|i admit
 8	2D	03	7864	8	そいつはどうも	thanks 
 8	2E	03	786C	43	でも|このたたかいにもあきてきたよ<FB>そろそろけっちゃくを|つけようとおもうんだけど…	bt|im bored of it<FB>so ill end|this fight nw
 8	2F	03	7897	14	そうカンタンにはいかねえぞ	not so easy  
 8	30	03	78A5	36	そうかなボクはまだ|マックスパワーのはんぶんも|つかっちゃいないんだよ	oh really|im not even  |half my pwr
 8	31	03	78C9	15	そいつはちょっとおおゲサだぜ	bit much that 
 8	32	03	78D8	37	たのしかったよ…|こんなうんどうをしたのは|ほんとうにひさしぶりだった…	fun time|i havent mvd|like this ages
 8	33	03	78FD	4	………	...
 8	34	03	7901	18	ごくうのやつ|なにかするつもりだ…	goku i|up 2 somth
 8	35	03	7913	45	げんきだまだっ！！！<FB>すべてのいきもののげんきを|エネルギーのたまにして|こうげきする…	spirit bmb<FB>takes energy |of all life|attacks
 8	36	03	7940	7	な…なに！？	what!?
 8	37	03	7947	36	このクズやろう……<FB>つみもないものを|つぎからつぎへと|ころしやがって	u scum...<FB>u killed|so many |innocnt
 8	38	03	796B	25	オレはおこったぞー！！！！！|フリーザーッ！！！	オレzejUpぞー!!!!!|フリーザーッ!!!
 8	39	03	7984	50	えらそうなこといいやがって…<FB>きさまらサイヤじんは|つみのないものを|ころさなかったとでもいうのか	big talk from <FB>u saiyans |nevr kld|the innocent? 
 8	3A	03	79B6	8	だからほろびた	it fell
 8	3B	03	79BE	11	オレがほろぼしたんだ	i wiped em
 8	3C	03	79C9	19	こんどはこのオレがきさまを|ほろぼす	now i wipe   |u to
 8	3D	03	79DC	20	おまえはもう|あやまってもゆるさないぞ	no mor|sorry wont d
 8	3E	03	79F0	10	ふ…ふふ…|………	B.BB.|...
 8	3F	03	79FA	14	………|な…|なにものだ…	...|u.|who?  
 8	40	03	7A08	76	とっくにごぞんじなんだろ！？<FB>おだやかなこころをもちながら|はげしいいかりによって|めざめたでんせつのせんし<FB>スーパーサイヤじん|そんごくうだっ！！！	u must know by<FB>calm heart but|woken by rg|a legend now<FB>super sai|son goku!!
 8	41	03	7A54	27	ち…ちくしょー…！！！|ちくしょおおおーっ！！！！！	damn it!!! |daaaamn it!!!!
 8	42	03	7A6F	31	おれは|きさまにころされるくらいなら|みずからのしをえらぶぞ	ill|pick my own dt|not by u!! 
 8	43	03	7A8E	14	このほしをけすっ！！！！！	jyDlSimU!!!!!
 8	44	03	7A9C	41	ち…！！|パワーをおさえすぎたか…<FB>だが５ふんもすればこのほしは|ばくはつする…	tch!|held back to<FB>in 5 min this |rock po
 8	45	03	7AC5	38	５ふんもあればじゅうぶんだ…|きさまをたおし|なかまとともにだっしゅつする	5 min is plent|ill end|n leave w pals
 8	46	03	7AEB	28	こうなったらみせてやるぞ|１００パーセントのちからを！	then ill shw|100 percent pw
 8	47	03	7B11	8	はあーっ！！！	zaーU!!!
 8	48	03	7B19	24	じかんがないんだ|はやいとこカタをつけようぜ…	no time |lets end fast 
 8	49	03	7B31	22	なんだ…？|なぜきゅうにくらくなったんだ…	what.|why so dark now
 8	4A	03	7B47	46	しをかくごしてまで|どうしてもこのフリーザと<FB>しょうぶのけっちゃくを|つけたいらしいな…！	even risk|death 2 setl<FB>this fight |w me huh. 
 8	4B	03	7B75	18	いくぞっ！！！|フリーザ！！！！！	bhぞU!!!|フリーザ!!!!!
 8	4C	03	7B87	34	………|ち…ちくしょう…<FB>う…うう…|た…たのむ…|たすけてくれ…	...|damn it.<FB>uu.. |please|help me
 8	4D	03	7BA9	13	かってなこといいやがって	so selfish  
 8	4E	03	7BB6	6	た…たのむ	p.pyG
 8	4F	03	7BBC	27	おれのきをすこしわけてやった|あとはかってにしろ…！	i gave u some |rest is on 
 8	50	03	7BD7	56	………|こっこのナメックせいは|もうばくはつすんぜんだ…<FB>どうあがいても|きさまをまっているのは|し　のみだ…	...|this namek |about 2 blow<FB>no matr|what awaits|is end
 8	51	03	7C0F	15	…オレはなんとかいきてみせる	ill live some 
 8	52	03	7C1E	53	オ…オレはうちゅういちなんだ<FB>だから…だからきさまは|このオレのてによって|しななければならない…！！！	im the best   <FB>so u must  |die by my |own hand!!!   
 8	53	03	7C53	19	おれに|ころされるべきなんだーっ！！	by |by me u die!! 
# cena  9: tabela C4C8 fora da ROM (RAM)
# cena 10: banco 03, lista 40FB, 190 caixas, 4323 bytes JP, faixa 4277-5350, 17 caixas identicas ao JP
10	00	03	4277	33	ここ…|ピッコロさんにしゅぎょうを|してもらったところににている	hm.|we trained w |picc here huh 
10	01	03	4298	27	ああ…|サイヤじんとさいしょに|たたかったところだろ	ya.|1st fought |saiyans.  
10	02	03	42B3	26	みてよっ！|ドラゴンボールのはんのうが|あるわ！！	look!|a db signal  |here!
10	03	03	42CD	21	ほんとだっ|ヒャホヒャホ　ヒャホーッ！！	true!|hyaho hyahooo!
10	04	03	42E2	18	クリリンさん|あっちにつよいきが…	kril! |strong ki.
10	05	03	42F4	11	き？|…ほんとだ…！	ki|really!
10	06	03	42FF	12	それナメックせいじんよ	a namekian 
10	07	03	430B	6	で…でも…	b.but
10	08	03	4311	20	ちょっとじゃあくなかんじの|きだよね…	an evil ki   |huh. 
10	09	03	4325	11	だいじょうぶだってば	its ok!   
10	0A	03	4330	8	そうですよね！	right! 
10	0B	03	4338	25	さあ|そのナメックせいじんさんに|おあいしましょ	so|lets go meet |him now
10	0C	03	4351	4	へ！？	eh?
10	0D	03	4355	16	…あれ…どこかで|み…たことが	ive seen|this. 
10	0E	03	4365	21	サイヤじんの|うちゅうせんだーっ！！！！	its a |saiyan ship!!
10	0F	03	437A	10	やっぱりーっ！！！	i knew it
10	10	03	4384	29	フリーザめ…|ドラゴンボールは|ぜったいにわたさんぞ…！	freeza|wont get|the dbs ever
10	11	03	43A1	24	ザーボンとドドリアもつれて|きてやがるのか…！	zarbon dodria|too huh! 
10	12	03	43B9	41	なんとしてもうまく|ドラゴンボールをうばって<FB>えいえんのいのちを|てにいれねば…	i will   |take the dbs<FB>and live |4ever. 
10	13	03	43E2	15	ありました！|フリーザさま！	found!|freeza!
10	14	03	43F1	50	これであと３つになりましたね<FB>たいせつに　もってなさい|ベジータがねらっているらしい|ですからね…	3 left now.   <FB>keep it safe|vegetas after |them..
10	15	03	4423	69	すこしまえにあらわれた|ふたつのおおきなパワー|はんのうのあったちてんは<FB>さぐらせておきますので|まもなくしょうたいが|つかめるでしょう	appeared b4|2 huge kis |signal point<FB>ill look   |soon well |know it 
10	16	03	4468	48	どうってことないでしょう|ザーボンさん<FB>もんだいは|わたしにさからったベジータの|しまつです…	no big deal |zarbon<FB>issue|is vegeta who |defied
10	17	03	4498	28	そのけんは|キュイがベジータの|しまつにむかうはずです	cui  |is off to|kill vegeta
10	18	03	44B4	32	ベジータだ…！|ごはんっ！けはいをけせっ！！|さとられるぞ！！	vegeta!|gohan hide ki!|hell see
10	19	03	44D4	7	は　はいっ！	y yes!
10	1A	03	44DB	11	ど…どうすんの…！？	what now!?
10	1B	03	44E6	75	ブルマさん|ちきゅうにこのことを|れんらくしたらひとりだけで|ちきゅうにかえってください<FB>オレたちはここにのこって|ドラゴンボールを|さがしてみます	bulma|tell earth|then go back |alone please <FB>we stay here|n look 4|the dbs
10	1C	03	4531	28	わかったわ！|とりあえずこのことだけ|れんらくする…！	got it|ill report |this now
10	1D	03	454D	35	おおブルマか！|ふむ　なっなんじゃと！？|そっそれで…！？　…うむ…	bulma! |hm. what!?  |then what.hm 
10	1E	03	4570	29	だからそんくんにつたえて|きこえる？！|たのんだわよ！！	so tell goku|hear?!|please!!
10	1F	03	458D	5	いっ！？	eh!?
10	20	03	4592	8	そ…そんな！？	n.no!? 
10	21	03	459A	28	ちょ…ちょっと…|な　なんで|またあれがくるわけ…！？	w.wait. |why  |is it back!?
10	22	03	45B6	15	き…ききたいのはこっちですよ	im asking u!  
10	23	03	45C5	30	にがさんぞベジータ！|このキュイさまがかたづけて|やる…！	no escape!|cui will end |u!! 
10	24	03	45E3	19	やばいわよ！|ぜったいにやばいわよ！	uh oh!|real bad!! 
10	25	03	45F6	18	サイヤじん|もういないはずだよな…	saiya|none left. 
10	26	03	4608	31	じゃ　じゃあわたしは|ちきゅうにかえるわ！|がんばってね！！	th.then i |fly home! |luck!!  
10	27	03	4627	18	！？|クリリンさん|だれかきます！	!?|kril! |coming!
10	28	03	4639	4	へ！？	eh?
10	29	03	463D	8	サイヤじん！？	saiya!?
10	2A	03	4645	20	ベジータじゃない…|もっとよわいきだ！	not him. |weak ki! 
10	2B	03	4659	14	ナメックせいじんかしら！？	a namekian!? 
10	2C	03	4667	33	あいつらか…|ナメックせいじんじゃねえ|みてえだぜ…なにもんだ？	them..|not namekian|what r they?
10	2D	03	4688	34	とにかく|このほしにいるやつら|みなごろしにしろってめいれい|だ！	well|orders r 2|kill everyone |!!
10	2E	03	46AA	16	とりあえず|うちゅうせんをやれ	1st  |the ship!
10	2F	03	46BA	5	よーし！	ok!!
10	30	03	46BF	3	！？	!?
10	31	03	46C2	14	うっうちゅうせんがっ！！！	a.a ship!!!  
10	32	03	46D0	29	ごはんきをかいほうしろ…！|こいつらたいしたやつじゃない	gohan unleash|theyre weak!  
10	33	03	46ED	3	ふう	Bc
10	34	03	46F0	14	へーい！|ナイス|ナイス！	heyy|yes|nice
10	35	03	46FE	19	も　もうダメよ…|もうおしまいだわ…	its over|all done.
10	36	03	4711	18	とりあえず|ここをはなれましょう…	lets |leave here.
10	37	03	4723	25	も…もうにどとちきゅうには|もどれないのよーっ！	we cant go   |home ever!
10	38	03	473C	33	きっとナメックせいじんさんが|うちゅうせん|なおしてくれますよ…	the namekians |will  |fix it... 
10	39	03	475D	15	いいわね…|らっかんてきで…	nice.|hopeful.
10	3A	03	476C	42	へっへっへ…<FB>やっとライバルどうし|けっちゃくをつけるときが|やってきたようだな…	CUCUC.<FB>at last we|rivals end  |this now. 
10	3B	03	4796	11	ライバルどうしだと？	rivals?   
10	3C	03	47A1	33	くっくっく…|いいものをみせてやろう|おれがちきゅうでまなんだ…	heh...|ill show u |what i learnd
10	3D	03	47C2	12	にげあしのはやさをか？	how 2 run? 
10	3E	03	47CE	22	せんとうりょくの|コントロールをだっ！！！	power lv|control!!!  
10	3F	03	47E4	33	スカウターでオレの|せんとうりょくすうちを|よーくみてみやがれ！	scan me  |power level|look good!
10	40	03	4805	5	かあああ	faaa
10	41	03	480A	9	バ…バカな…！！	n.no...!
10	42	03	4813	45	に…２４０００…<FB>ま…まさか…！|ベジータのせんとうりょくは|１８０００がやっとのはず…	v.24000.<FB>it cant|vegetas power|was 18000 max
10	43	03	4840	44	おどろくことはないでしょう|ベジータはたえずさいぜんせん|でたたかってきたわけですし…	no surprise. |vegeta always |fought hard.  
10	44	03	486C	61	ま　まてよベジータ！|いいことをおもいついたぜ！<FB>オ　オレとくみゃザーボンと|ドドリアぐらいなんとかなると|おもうぜ…！	w wait!!  |i got a idea!<FB>team up w me |n we can beat |them! 
10	45	03	48A9	36	くだらんウソをベラベラと|いいやがって…|とことんむかつくヤローだぜ…	stupid lies |u tell.|so annoying.  
10	46	03	48CD	29	ウ…ウソじゃねえって……！|あっ！！|フリーザさまだ！！	not a lie!!  |ah!!|friez!!  
10	47	03	48EA	6	なにっ！？	what?
10	48	03	48F0	52	あまくみやがって|せんとうりょくが|あがったということは<FB>スピードもあがったってことだ|いくぞっ！！！	dont u  |if power|went up...<FB>so did speed! |here i 
10	49	03	4924	72	スカウターでオレのこうどうは|つつぬけだからな…|うかつにはちかづけん<FB>しかしドラゴンボールは７つ|あつめんとこうかがないとか|いっていたな…	he reads me   |with that|cant rush.<FB>but all 7 dbs|r needed they|said...
10	4A	03	496C	50	よし…|オレがひとつだけさがしだして|おこう<FB>それでとりあえずはフリーザが|ふじみになることはない	ok.|ill find one  |now<FB>so freeza wont|live 4ever 
10	4B	03	499E	50	ベ…ベジータの|２４０００…てえかずは|やっぱりホンモノだぜ…<FB>…キュイのやつを|や…やりやがった	vegetas|24000 is   |for real...<FB>he beat |cui...!!
10	4C	03	49D0	13	どうってことないでしょう	no big deal 
10	4D	03	49DD	32	フリーザさま|あちらのほうこうに|ナメックせいじんのはんのうが	freeza|that way |a namek signal
10	4E	03	49FD	30	そうですか|それでは５つめのボールを|もらいにいきましょう	i see|lets go get |ball five!
10	4F	03	4A1B	4	………	...
10	50	03	4A1F	16	ブルマさん|ここがいいですよ！	bulma|here!    
10	51	03	4A2F	13	…こ…こんなところ…！？	w.what.here?
10	52	03	4A3C	23	クリリンさんむこうにきを|かんじませんか！？	kril feel a |ki over?!
10	53	03	4A53	10	え？|ほんとだ…！	eh|true.!
10	54	03	4A5D	24	さっきのれんちゅうとは|ちがうかんじのきだね…	not like   |last bunch.
10	55	03	4A75	18	こんどこそナメックせいじん|かも…	maybe namek  |now
10	56	03	4A87	6	そうですね	right
10	57	03	4A8D	34	おなじようなきが|あっちにもたくさん|ナメックせいじんだよぜったい	same ki |lots more|namekians!    
10	58	03	4AAF	4	ん！？	hm?
10	59	03	4AB3	30	かくれろ！！！|べつのあやしいきが|ちかづいてくる！！！！	hide!!!|odd ki   |coming near
10	5A	03	4AD1	19	オ…オレたちのこと|バレたのかな…？	seen us? |maybe?  
10	5B	03	4AE4	30	いつも　おもうけどあんたたち|よくそういうのわかるわね…！	u guys always |sense that!   
10	5C	03	4B02	5	きたっ！	here
10	5D	03	4B07	11	ご…ごはんみたか…？	gohan saw?
10	5E	03	4B12	7	は…はい……	z.zb..
10	5F	03	4B19	20	まえから２ばんめにとんでた|へんなやつ	the 2nd one  |flyin
10	60	03	4B2D	26	みました…|も…ものすごい|ちからをかんじました…	i saw|it was |so strong. 
10	61	03	4B47	57	ベジータより　もっと…もっと|とんでもないかもしれない<FB>ほかにもすげえのがいたけど|あっあいつはケタちがいだった	stronger than |vegeta more <FB>others big 2 |he was huge!  
10	62	03	4B80	10	ね…ねえ！|これ…	hey!!|uh.
10	63	03	4B8A	82	いまのれんちゅう|ここのドラゴンボールに|まっすぐむかっているわ…！<FB>さっきクリリンさんが|こんどこそナメックせいじん|かもっていっていた<FB>きをかんじたところだ…	they go |straight 2 |our db here! <FB>kril just |said maybe   |a namek  <FB>i felt ki. 
10	64	03	4BDC	43	オレ…いってようすをみてくる|さっきのやつらとはちがう|かんじのきをかんじたところに	ill go check  |feels new   |not like b4   
10	65	03	4C07	9	ボクもいきます！	me too!!
10	66	03	4C10	14	わかったわ　きをつけてよ！	ok! careful! 
10	67	03	4C1E	20	そうだ　ちきゅうにれんらく|しなくちゃ	right. gotta |call.
10	68	03	4C32	23	ちきゅうでにゅういんをつづけている|ごくうは	still in hospital|goku
10	69	03	4C49	13	しっかし　たいくつだなあ	so boring...
10	6A	03	4C56	41	どうじゃごくう…<FB>じつは２じかんほどまえに|ブルマたちかられんらくが|きたんじゃ	so goku.<FB>2 hrs ago   |a call from |bulma
10	6B	03	4C7F	14	ぶじナメックせいについたか	safe on namek
10	6C	03	4C8D	59	たしかにぶじ|ナメックせいについた…|しかし…<FB>ベジータというサイヤじん…|なんとやつもやってきたらしい|のじゃ…！	safe  |on namek   |but.<FB>saiyan vegeta|came there too|seems
10	6D	03	4CC8	13	ベジータ！|あいつが！？	its  |vegeta
10	6E	03	4CD5	39	しかも　なかまがおって|そやつらにうちゅうせんを|こわされてしまったらしい…	he has help|they wrecked|the ship.    
10	6F	03	4CFC	11	よう！|いきてたか？	yo!|alive?
10	70	03	4D07	33	カリンさまがよ|できあがったせんず７つぶ|ぜんぶもってけってよ！	korin  |made 7 senzu|take em all
10	71	03	4D28	33	やったグッドタイミングって|やつだ！！|はやく　くわせてくれっ！	good timing!!|yess!|feed me now!
10	72	03	4D49	4	ほらよ	yo!
10	73	03	4D4D	5	にっ！！	vU!!
10	74	03	4D52	18	オラ|ナメックせいにいってくる！！	me|off to namek!!
10	75	03	4D64	28	ナ…ナメックせいに…って|どうやっていくつもりじゃ！？	2 namek. how|how will u go 
10	76	03	4D80	101	へっへー|ブルマのとうちゃんにたのんで|ずっとまえに|オラじしんがのってきた<FB>うちゅうせんを|なおしてかいぞうしてもらった<FB>そいつなら６かでナメックせい|までいけるんだってよ！|じゃ　たすけにいく！！	heh |bulmas dad    |fixed |ship i rode<FB>before |n upgraded it <FB>6 days 2 namek|in it!     |im going!! 
10	77	03	4DE5	7	クリリンくん	kril  
10	78	03	4DEC	15	それもしかしてドラゴンボール	is that a db? 
10	79	03	4DFB	9	へっへーあたり！	heh yep!
10	7A	03	4E04	24	ほんばのドラゴンボールって|でっかいのねーっ！	namek dbs r  |so big!! 
10	7B	03	4E1C	19	！|きだ！|ここにむかっている！！！	!|ki!|coming here!
10	7C	03	4E2F	8	ベジータ！！！	ベジータ!!!
10	7D	03	4E37	31	な…なんてことだ…！！|あいつのきに|きづかなかったなんて…	oh no way.!|never |felt his ki
10	7E	03	4E56	13	いがいなところであったな	odd place.  
10	7F	03	4E63	41	そのだいじそうにもっている|ドラゴンボールをみると…|もくてきはおなじらしいな…	that db u got|so tightly. |same goal huh
10	80	03	4E8C	5	…く…！	.h.!
10	81	03	4E91	28	いいかオレにはそのボールを|もらうまえにすることがある	listen i got |stuff 2 do   
10	82	03	4EAD	4	え！？	d!?
10	83	03	4EB1	27	きたな…|つけてきたのはおみとおしだ！|ザーボン！！	here|i knew u came |zarbon
10	84	03	4ECC	8	さっさいあくだ	worst! 
10	85	03	4ED4	49	ずいぶんなめたマネを|してくれたなベジータ…<FB>ドラゴンボールのかくしばしょ|をしゃべってもらうぞ	some nerve|vegeta...  <FB>tell me where |the dbs r 
10	86	03	4F05	7	やってみろよ	try it
10	87	03	4F0C	15	くっくっく…|こりんやつめ…	heh...|tough 1
10	88	03	4F1B	4	さて…	ks.
10	89	03	4F1F	23	おとなしくそのボールをよこす|きはあるのか？	will u hand   |over?  
10	8A	03	4F36	32	こいつをわたせば|お…おとなしくここからきえて|くれるか…！？	if i do |will u leave  |alone? 
10	8B	03	4F56	27	まあいいだろう|ザコなどとあそんでいても|いみはない	fine   |no point in |games
10	8C	03	4F71	10	ほ…ほんとだな…！	really.!?
10	8D	03	4F7B	10	はーっはっはっは！	zーUzUzUz!
10	8E	03	4F7B	10	はーっはっはっは！	zーUzUzUz!
10	8F	03	4F85	17	ブルマさーん|おれたちですよー！	bulma!|its us!! 
10	90	03	4F96	21	あなのおくはけっこう|ひろかったんですね	cave is   |big in   
10	91	03	4FAB	17	あっ|カプセルハウスがたててある	ah|capsule house
10	92	03	4FBC	3	あ！	a!
10	93	03	4FBF	19	なにのんびりしてたのよ|あんたたち！	took time  |u two!
10	94	03	4FD2	13	はは…|のんびりだって…	ha.|time.   
10	95	03	4FDF	13	とりあえずなかにはいって	get inside  
10	96	03	4FEC	43	さっきとうさんかられんらくが|あって<FB>そんくんがここにむかって|とびたったんだって！	dad just calld|now<FB>goku left   |4 here!!  
10	97	03	5017	8	やったあーっ！	yesss!!
10	98	03	501F	28	きゃっほーっ！|いいぞ！|きぼうがでてきやがった！！！	yahoo!!|nice|we got hope!  
10	99	03	503B	33	ところでそのこがたのピッコロ|みたいなこは？|ナメックせいじん？	so who is that|lil kid|namekian?
10	9A	03	505C	14	ねえキミなんてなまえなの？	hey ur name? 
10	9B	03	506A	17	デンデ|あ…あの…あなたたちは？	dnd|um.who r u? 
10	9C	03	507B	6	おれたちは	we r 
10	9D	03	5081	6	くっ！！！	hU!!!
10	9E	03	5087	15	クリリンさんこっこれは…！！	kril this is  
10	9F	03	5096	13	なによっ|きゅうにっ！！	what|sudden!
10	A0	03	50A3	22	あっちのほうで|きがつぎつぎにへっていく…	yonder |kis vanishing
10	A1	03	50B9	4	え！？	d!?
10	A2	03	50BD	24	ま…またナメックせいじんが|ころされている…！	namekians r  |dying..! 
10	A3	03	50D5	15	ころしているのはベジータだ！	vegeta kills! 
10	A4	03	50E4	14	なんてひどいれんちゅうなの	how awful    
10	A5	03	50F2	18	これじゃあ|うかつにうごけないぞ…	so we|cant move..
10	A6	03	5104	36	このままじゃ|すべてのナメックせいじんを|ころすまでさがしつづけます…	so    |hell hunt all|namekians dead
10	A7	03	5128	7	そ…そんな…	n.no..
10	A8	03	512F	13	どうころんでもさいあくだ	worst case  
10	A9	03	513C	5	あ　あの	a ay
10	AA	03	5141	11	ん！？|どうしたの？	hm?|what? 
10	AB	03	514C	23	あ　あなたたちのことをおしえ|てください…！	tell me who ur|please 
10	AC	03	5163	21	クリリンはそれまでの|いきさつをはなした	kril told |the story
10	AD	03	5178	35	そういうことだったんですか…|やっとあなたたちのなぞがとけ|ました…	so that is it |now i get it  |all 
10	AE	03	519B	45	おねがいします|ボクについてきてください！<FB>さいちょうろうのところに|あんないします！！	please |come with me!<FB>to the elder|ill guide
10	AF	03	51C8	11	さいちょうろう…！？	elder.!?  
10	B0	03	51D3	54	むかしのいじょうきしょうで|たったひとりだけいきのこって<FB>ナメックせいにいるみんなを|うんでくれたひとです	long ago he  |only he lived <FB>he made all  |on namek  
10	B1	03	5209	26	どうしてそのさいちょうろうの|ところへいくんだ！？	why go to the |the elder?
10	B2	03	5223	94	ぼくのむらをおそったやつ|ドラゴンボールを４つもってた<FB>それから|あっちでひとがたくさん|ころされているんでしょ？<FB>だとしたら|このほしにはもうほとんどナメ|ックせいじんはのこっていない	who hit my  |village had 4 <FB>then|many people|died there  <FB>so   |few nameks r  |left on namek 
10	B3	03	5281	33	そ…そうか|さいごのいっこをもっているの|がさいちょうろうさんか	i see|the elder has |the last 1 
10	B4	03	52A2	4	はい！	zb!
10	B5	03	52A6	15	そうか！|じゃいそがないと！	ok! |hurry!   
10	B6	03	52B5	42	あんないしてくれ！|オレがついていく！<FB>ごはんはブルマさんとここで|まっててくれ！	guide me!|ill go 2 <FB>gohan stay   |w bulma
10	B7	03	52DF	7	わかりました	ok sir
10	B8	03	52E6	5	いこう…	go..
10	B9	03	52EB	27	お…おのれ…|き…きさまなんぞにわたして|たまるか！	u fool|ill never    |up!! 
10	BA	03	5306	38	どこまでもごうじょうな|じじいだ…<FB>まあ　いい|スキにしろじぶんでさがす…	so stubborn|geezr<FB>fine |ill find it  
10	BB	03	532C	11	さて…と|さがすか…	well|find 
10	BC	03	5337	7	セーブする？	save? 
10	BD	03	533E	18	はーっはっはっは！|ざまあみやがれ	hahahaha!|serves 
# cena 11: banco 03, lista 5350, 183 caixas, 4795 bytes JP, faixa 54BE-6779, 13 caixas identicas ao JP
11	00	03	54BE	21	どうしたの|ずいぶん　はやかったじゃない	whats|that was quick
11	01	03	54D3	19	わかった|こわくてにげてきたんでしょ	aha |u ran scared 
11	02	03	54E6	25	ちがいますよ|でも|すこしだけやすませてください	no way|so|let me rest   
11	03	03	54FF	11	それじゃいってきます	im off now
11	04	03	550A	30	このほし|やたらとぶっそうみたいだから|きをつけていくのよ	this|place is risky|careful! 
11	05	03	5528	21	つかれてるみたいね|やすんでいきなさいよ	tired huh|go rest up
11	06	03	553D	52	そうだ|これをもっていってください<FB>ステータスがめんでたべると|せいめいりょくがすこし|かいふくします	oh |take this    <FB>eat on status|n it heals |some hp
11	07	03	5571	14	ひじょうしょくをてにいれた	got rations  
11	08	03	557F	17	クリリンさん|きをつけてください	kril  |careful  
11	09	03	5590	18	ここの　いわのあいだが|いいですよ	between the|rocks
11	0A	03	55A2	11	えーっこんなとこーっ	ehh here?!
11	0B	03	55AD	14	ここならみつかりませんよ！	safe spot!   
11	0C	03	55BB	34	これからごはんをつれて|さいちょうろうさんの|ところにいってきます	w gohan 2  |the elder |right now 
11	0D	03	55DD	3	え？	d?
11	0E	03	55E0	32	な　なによ！|こんなところにわたしひとりで|おいていくわけ！？	what! |leaving me all|alone?!  
